,日期,订单分配给骑手的时间,订单编号
7329,20221020,2022-10-20 11:30,517820
7330,20221020,2022-10-20 11:30,530917
7331,20221020,2022-10-20 11:30,335953
7332,20221020,2022-10-20 11:30,371989
7333,20221020,2022-10-20 11:30,219749
7334,20221020,2022-10-20 11:30,288660
7335,20221020,2022-10-20 11:30,551627
7336,20221020,2022-10-20 11:30,148110
7337,20221020,2022-10-20 11:30,148111
7338,20221020,2022-10-20 11:30,142054
7339,20221020,2022-10-20 11:30,160180
7340,20221020,2022-10-20 11:30,460378
7341,20221020,2022-10-20 11:30,160200
7342,20221020,2022-10-20 11:30,499549
7343,20221020,2022-10-20 11:30,163226
7344,20221020,2022-10-20 11:30,425946
7345,20221020,2022-10-20 11:30,260196
7346,20221020,2022-10-20 11:30,460429
7347,20221020,2022-10-20 11:30,404615
7348,20221020,2022-10-20 11:30,4374
7349,20221020,2022-10-20 11:30,399166
7350,20221020,2022-10-20 11:30,192941
7351,20221020,2022-10-20 11:30,433897
7352,20221020,2022-10-20 11:30,55762
7353,20221020,2022-10-20 11:30,157093
7354,20221020,2022-10-20 11:30,132923
7355,20221020,2022-10-20 11:30,551626
7356,20221020,2022-10-20 11:30,242900
7357,20221020,2022-10-20 11:30,195980
7358,20221020,2022-10-20 11:30,530900
7359,20221020,2022-10-20 11:30,237102
7360,20221020,2022-10-20 11:30,169220
7361,20221020,2022-10-20 11:30,20527
7362,20221020,2022-10-20 11:30,257322
7363,20221020,2022-10-20 11:30,280237
7364,20221020,2022-10-20 11:30,142055
7365,20221020,2022-10-20 11:30,268714
7366,20221020,2022-10-20 11:30,536162
7367,20221020,2022-10-20 11:30,108635
7368,20221020,2022-10-20 11:30,439261
7369,20221020,2022-10-20 11:30,515240
7370,20221020,2022-10-20 11:30,499542
7371,20221020,2022-10-20 11:30,257317
7372,20221020,2022-10-20 11:30,520313
7373,20221020,2022-10-20 11:30,543864
7374,20221020,2022-10-20 11:30,132884
7375,20221020,2022-10-20 11:30,231211
7376,20221020,2022-10-20 11:30,428535
7377,20221020,2022-10-20 11:30,473626
7378,20221020,2022-10-20 11:30,538877
7379,20221020,2022-10-20 11:30,385502
7380,20221020,2022-10-20 11:30,195986
7381,20221020,2022-10-20 11:30,349749
7382,20221020,2022-10-20 11:30,195985
7383,20221020,2022-10-20 11:30,228352
7384,20221020,2022-10-20 11:30,87138
7385,20221020,2022-10-20 11:30,319488
7386,20221020,2022-10-20 11:30,102701
7387,20221020,2022-10-20 11:30,260157
7388,20221020,2022-10-20 11:30,108614
7389,20221020,2022-10-20 11:30,352647
7390,20221020,2022-10-20 11:30,517809
7391,20221020,2022-10-20 11:30,567016
7392,20221020,2022-10-20 11:30,374802
7393,20221020,2022-10-20 11:30,311170
7394,20221020,2022-10-20 11:30,210842
7395,20221020,2022-10-20 11:30,423253
7396,20221020,2022-10-20 11:30,341534
7397,20221020,2022-10-20 11:30,499550
7398,20221020,2022-10-20 11:30,308336
7399,20221020,2022-10-20 11:30,175241
7400,20221020,2022-10-20 11:30,23792
7401,20221020,2022-10-20 11:30,288665
7402,20221020,2022-10-20 11:30,423252
7403,20221020,2022-10-20 11:30,502175
7404,20221020,2022-10-20 11:30,108636
7405,20221020,2022-10-20 11:30,254440
7406,20221020,2022-10-20 11:30,207793
7407,20221020,2022-10-20 11:30,452629
7408,20221020,2022-10-20 11:30,285845
7409,20221020,2022-10-20 11:30,404619
7410,20221020,2022-10-20 11:30,46243
7411,20221020,2022-10-20 11:30,74481
7412,20221020,2022-10-20 11:30,83988
7413,20221020,2022-10-20 11:30,554174
7414,20221020,2022-10-20 11:30,245807
7415,20221020,2022-10-20 11:30,291374
7416,20221020,2022-10-20 11:30,175251
7417,20221020,2022-10-20 11:30,374804
7418,20221020,2022-10-20 11:30,294275
7419,20221020,2022-10-20 11:30,123733
7420,20221020,2022-10-20 11:30,299867
7421,20221020,2022-10-20 11:30,423248
7422,20221020,2022-10-20 11:30,324983
7423,20221020,2022-10-20 11:30,248751
7424,20221020,2022-10-20 11:30,285853
7425,20221020,2022-10-20 11:30,135942
7426,20221020,2022-10-20 11:30,277290
7427,20221020,2022-10-20 11:30,393782
7428,20221020,2022-10-20 11:30,254438
7429,20221020,2022-10-20 11:30,132905
7430,20221020,2022-10-20 11:30,423254
7431,20221020,2022-10-20 11:30,132920
7432,20221020,2022-10-20 11:30,496922
7433,20221020,2022-10-20 11:30,175259
7434,20221020,2022-10-20 11:30,172278
7435,20221020,2022-10-20 11:30,239999
7436,20221020,2022-10-20 11:30,355416
7437,20221020,2022-10-20 11:30,541366
7438,20221020,2022-10-20 11:30,294276
7439,20221020,2022-10-20 11:30,538893
7440,20221020,2022-10-20 11:30,231224
7441,20221020,2022-10-20 11:30,567012
7442,20221020,2022-10-20 11:30,388346
7443,20221020,2022-10-20 11:30,460439
7444,20221020,2022-10-20 11:30,549054
7445,20221020,2022-10-20 11:30,114732
7446,20221020,2022-10-20 11:30,470997
7447,20221020,2022-10-20 11:30,71451
7448,20221020,2022-10-20 11:30,277277
7449,20221020,2022-10-20 11:30,46254
7450,20221020,2022-10-20 11:30,294261
7451,20221020,2022-10-20 11:30,96469
7452,20221020,2022-10-20 11:30,407292
7453,20221020,2022-10-20 11:30,175250
7454,20221020,2022-10-20 11:30,512667
7455,20221020,2022-10-20 11:30,515233
7456,20221020,2022-10-20 11:30,68246
7457,20221020,2022-10-20 11:30,299872
7458,20221020,2022-10-20 11:30,257320
7459,20221020,2022-10-20 11:30,195987
7460,20221020,2022-10-20 11:30,536161
7461,20221020,2022-10-20 11:30,96471
7462,20221020,2022-10-20 11:30,319480
7463,20221020,2022-10-20 11:30,393780
7464,20221020,2022-10-20 11:30,530918
7465,20221020,2022-10-20 11:30,564440
7466,20221020,2022-10-20 11:30,538891
7467,20221020,2022-10-20 11:30,559362
7468,20221020,2022-10-20 11:30,166256
7469,20221020,2022-10-20 11:30,316731
7470,20221020,2022-10-20 11:30,463070
7471,20221020,2022-10-20 11:30,93366
7472,20221020,2022-10-20 11:30,23794
7473,20221020,2022-10-20 11:30,7661
7474,20221020,2022-10-20 11:30,431268
7475,20221020,2022-10-20 11:30,496921
7476,20221020,2022-10-20 11:30,382824
7477,20221020,2022-10-20 11:30,1244
7478,20221020,2022-10-20 11:30,242896
7479,20221020,2022-10-20 11:30,265870
7480,20221020,2022-10-20 11:30,385497
7481,20221020,2022-10-20 11:30,322256
7482,20221020,2022-10-20 11:30,23795
7483,20221020,2022-10-20 11:30,460440
7484,20221020,2022-10-20 11:30,71454
7485,20221020,2022-10-20 11:30,388331
7486,20221020,2022-10-20 11:30,366570
7487,20221020,2022-10-20 11:30,369269
7488,20221020,2022-10-20 11:30,510044
7489,20221020,2022-10-20 11:30,543866
7490,20221020,2022-10-20 11:30,523046
7491,20221020,2022-10-20 11:30,114735
7492,20221020,2022-10-20 11:30,388336
7493,20221020,2022-10-20 11:30,151105
7494,20221020,2022-10-20 11:30,407288
7495,20221020,2022-10-20 11:30,533548
7496,20221020,2022-10-20 11:30,105627
7497,20221020,2022-10-20 11:30,507399
7498,20221020,2022-10-20 11:30,556772
7499,20221020,2022-10-20 11:30,36514
7500,20221020,2022-10-20 11:30,23781
7501,20221020,2022-10-20 11:30,314005
7502,20221020,2022-10-20 11:30,371959
7503,20221020,2022-10-20 11:30,415272
7504,20221020,2022-10-20 11:30,166249
7505,20221020,2022-10-20 11:30,274409
7506,20221020,2022-10-20 11:30,486607
7507,20221020,2022-10-20 11:30,80990
7508,20221020,2022-10-20 11:30,330472
7509,20221020,2022-10-20 11:30,382825
7510,20221020,2022-10-20 11:30,87140
7511,20221020,2022-10-20 11:30,277289
7512,20221020,2022-10-20 11:30,352625
7513,20221020,2022-10-20 11:30,280245
7514,20221020,2022-10-20 11:30,20539
7515,20221020,2022-10-20 11:30,344387
7516,20221020,2022-10-20 11:30,523045
7517,20221020,2022-10-20 11:30,172277
7518,20221020,2022-10-20 11:30,169223
7519,20221020,2022-10-20 11:30,463073
7520,20221020,2022-10-20 11:30,417945
7521,20221020,2022-10-20 11:30,374803
7522,20221020,2022-10-20 11:30,210825
7523,20221020,2022-10-20 11:30,499551
7524,20221020,2022-10-20 11:30,99573
7525,20221020,2022-10-20 11:30,556763
7526,20221020,2022-10-20 11:30,360973
7527,20221020,2022-10-20 11:30,148112
7528,20221020,2022-10-20 11:30,399167
7529,20221020,2022-10-20 11:30,129828
7530,20221020,2022-10-20 11:30,42992
7531,20221020,2022-10-20 11:30,193019
7532,20221020,2022-10-20 11:30,502176
7533,20221020,2022-10-20 11:30,17316
7534,20221020,2022-10-20 11:30,338748
7535,20221020,2022-10-20 11:30,160203
7536,20221020,2022-10-20 11:30,496919
7537,20221020,2022-10-20 11:30,120740
7538,20221020,2022-10-20 11:30,417995
7539,20221020,2022-10-20 11:30,166260
7540,20221020,2022-10-20 11:30,1234
7541,20221020,2022-10-20 11:30,499540
7542,20221020,2022-10-20 11:30,251569
7543,20221020,2022-10-20 11:30,305507
7544,20221020,2022-10-20 11:30,388343
7545,20221020,2022-10-20 11:30,283021
7546,20221020,2022-10-20 11:30,23797
7547,20221020,2022-10-20 11:30,288666
7548,20221020,2022-10-20 11:30,172271
7549,20221020,2022-10-20 11:30,87126
7550,20221020,2022-10-20 11:30,222584
7551,20221020,2022-10-20 11:30,366566
7552,20221020,2022-10-20 11:30,120731
7553,20221020,2022-10-20 11:30,198873
7554,20221020,2022-10-20 11:30,447329
7555,20221020,2022-10-20 11:30,377492
7556,20221020,2022-10-20 11:30,26985
7557,20221020,2022-10-20 11:30,327715
7558,20221020,2022-10-20 11:30,105629
7559,20221020,2022-10-20 11:30,93365
7560,20221020,2022-10-20 11:30,120742
7561,20221020,2022-10-20 11:30,512668
7562,20221020,2022-10-20 11:30,491787
7563,20221020,2022-10-20 11:30,105634
7564,20221020,2022-10-20 11:30,380100
7565,20221020,2022-10-20 11:30,512670
7566,20221020,2022-10-20 11:30,201885
7567,20221020,2022-10-20 11:30,23764
7568,20221020,2022-10-20 11:30,145107
7569,20221020,2022-10-20 11:30,517815
7570,20221020,2022-10-20 11:30,450010
7571,20221020,2022-10-20 11:30,507412
7572,20221020,2022-10-20 11:30,30080
7573,20221020,2022-10-20 11:30,546475
7574,20221020,2022-10-20 11:30,36520
7575,20221020,2022-10-20 11:30,465742
7576,20221020,2022-10-20 11:30,538894
7577,20221020,2022-10-20 11:30,567005
7578,20221020,2022-10-20 11:30,385498
7579,20221020,2022-10-20 11:30,219751
7580,20221020,2022-10-20 11:30,172280
7581,20221020,2022-10-20 11:30,58896
7582,20221020,2022-10-20 11:30,510047
7583,20221020,2022-10-20 11:30,355408
7584,20221020,2022-10-20 11:30,102693
7585,20221020,2022-10-20 11:30,399172
7586,20221020,2022-10-20 11:30,120739
7587,20221020,2022-10-20 11:30,234107
7588,20221020,2022-10-20 11:30,237108
7589,20221020,2022-10-20 11:30,219753
7590,20221020,2022-10-20 11:30,319487
7591,20221020,2022-10-20 11:30,360984
7592,20221020,2022-10-20 11:30,291388
7593,20221020,2022-10-20 11:30,299880
7594,20221020,2022-10-20 11:30,423255
7595,20221020,2022-10-20 11:30,71420
7596,20221020,2022-10-20 11:30,423220
7597,20221020,2022-10-20 11:30,349830
7598,20221020,2022-10-20 11:30,476258
7599,20221020,2022-10-20 11:30,80986
7600,20221020,2022-10-20 11:30,135943
7601,20221020,2022-10-20 11:30,138991
7602,20221020,2022-10-20 11:30,338744
7603,20221020,2022-10-20 11:30,313998
7604,20221020,2022-10-20 11:30,564445
7605,20221020,2022-10-20 11:30,74557
7606,20221020,2022-10-20 11:30,39706
7607,20221020,2022-10-20 11:30,263084
7608,20221020,2022-10-20 11:30,145109
7609,20221020,2022-10-20 11:30,347049
7610,20221020,2022-10-20 11:30,294277
7611,20221020,2022-10-20 11:30,99576
7612,20221020,2022-10-20 11:30,546481
7613,20221020,2022-10-20 11:30,528288
7614,20221020,2022-10-20 11:30,335950
7615,20221020,2022-10-20 11:30,254441
7616,20221020,2022-10-20 11:30,536169
7617,20221020,2022-10-20 11:30,172279
7618,20221020,2022-10-20 11:30,234106
7619,20221020,2022-10-20 11:30,407294
7620,20221020,2022-10-20 11:30,491788
7621,20221020,2022-10-20 11:30,391015
7622,20221020,2022-10-20 11:30,481456
7623,20221020,2022-10-20 11:30,216771
7624,20221020,2022-10-20 11:30,412626
7625,20221020,2022-10-20 11:30,190100
7626,20221020,2022-10-20 11:30,190114
7627,20221020,2022-10-20 11:30,257323
7628,20221020,2022-10-20 11:30,567015
7629,20221020,2022-10-20 11:30,126795
7630,20221020,2022-10-20 11:30,319455
7631,20221020,2022-10-20 11:30,55752
7632,20221020,2022-10-20 11:30,455176
7633,20221020,2022-10-20 11:30,7664
7634,20221020,2022-10-20 11:30,254442
7635,20221020,2022-10-20 11:30,219754
7636,20221020,2022-10-20 11:30,1249
7637,20221020,2022-10-20 11:30,52643
7638,20221020,2022-10-20 11:30,308377
7639,20221020,2022-10-20 11:30,175260
7640,20221020,2022-10-20 11:30,302662
7641,20221020,2022-10-20 11:30,58898
7642,20221020,2022-10-20 11:30,55769
7643,20221020,2022-10-20 11:30,308380
7644,20221020,2022-10-20 11:30,181311
7645,20221020,2022-10-20 11:30,17341
7646,20221020,2022-10-20 11:30,228359
7647,20221020,2022-10-20 11:30,61964
7648,20221020,2022-10-20 11:30,30081
7649,20221020,2022-10-20 11:30,473627
7650,20221020,2022-10-20 11:30,372023
7651,20221020,2022-10-20 11:30,84031
7652,20221020,2022-10-20 11:30,151109
7653,20221020,2022-10-20 11:30,99575
7654,20221020,2022-10-20 11:30,39701
7655,20221020,2022-10-20 11:30,444646
7656,20221020,2022-10-20 11:30,52636
7657,20221020,2022-10-20 11:30,494354
7658,20221020,2022-10-20 11:30,541370
7659,20221020,2022-10-20 11:30,102702
7660,20221020,2022-10-20 11:30,285847
7661,20221020,2022-10-20 11:30,231213
7662,20221020,2022-10-20 11:30,166261
7663,20221020,2022-10-20 11:30,172265
7664,20221020,2022-10-20 11:30,283025
7665,20221020,2022-10-20 11:30,213774
7666,20221020,2022-10-20 11:30,543862
7667,20221020,2022-10-20 11:30,274404
7668,20221020,2022-10-20 11:30,399173
7669,20221020,2022-10-20 11:30,96474
7670,20221020,2022-10-20 11:30,564446
7671,20221020,2022-10-20 11:30,538876
7672,20221020,2022-10-20 11:30,52632
7673,20221020,2022-10-20 11:30,248754
7674,20221020,2022-10-20 11:30,473617
7675,20221020,2022-10-20 11:30,541360
7676,20221020,2022-10-20 11:30,314003
7677,20221020,2022-10-20 11:30,401876
7678,20221020,2022-10-20 11:30,175242
7679,20221020,2022-10-20 11:30,385506
7680,20221020,2022-10-20 11:30,393783
7681,20221020,2022-10-20 11:30,138993
7682,20221020,2022-10-20 11:30,341533
7683,20221020,2022-10-20 11:30,26956
7684,20221020,2022-10-20 11:30,277291
7685,20221020,2022-10-20 11:30,126793
7686,20221020,2022-10-20 11:30,388347
7687,20221020,2022-10-20 11:30,10913
7688,20221020,2022-10-20 11:30,169225
7689,20221020,2022-10-20 11:30,388342
7690,20221020,2022-10-20 11:30,491789
7691,20221020,2022-10-20 11:30,193015
7692,20221020,2022-10-20 11:30,385504
7693,20221020,2022-10-20 11:30,216808
7694,20221020,2022-10-20 11:30,274407
7695,20221020,2022-10-20 11:30,417990
7696,20221020,2022-10-20 11:30,327725
7697,20221020,2022-10-20 11:30,510040
7698,20221020,2022-10-20 11:30,543867
7699,20221020,2022-10-20 11:30,299887
7700,20221020,2022-10-20 11:30,52642
7701,20221020,2022-10-20 11:30,1245
7702,20221020,2022-10-20 11:30,160208
7703,20221020,2022-10-20 11:30,415277
7704,20221020,2022-10-20 11:30,77747
7705,20221020,2022-10-20 11:30,102691
7706,20221020,2022-10-20 11:30,452630
7707,20221020,2022-10-20 11:30,369271
7708,20221020,2022-10-20 11:30,204820
7709,20221020,2022-10-20 11:30,30067
7710,20221020,2022-10-20 11:30,228355
7711,20221020,2022-10-20 11:30,489168
7712,20221020,2022-10-20 11:30,111703
7713,20221020,2022-10-20 11:30,251567
7714,20221020,2022-10-20 11:30,294280
7715,20221020,2022-10-20 11:30,71456
7716,20221020,2022-10-20 11:30,507400
7717,20221020,2022-10-20 11:30,530919
7718,20221020,2022-10-20 11:30,294279
7719,20221020,2022-10-20 11:30,338757
7720,20221020,2022-10-20 11:30,489169
7721,20221020,2022-10-20 11:30,222585
7722,20221020,2022-10-20 11:30,68250
7723,20221020,2022-10-20 11:30,248745
7724,20221020,2022-10-20 11:30,216811
7725,20221020,2022-10-20 11:30,504829
7726,20221020,2022-10-20 11:30,344385
7727,20221020,2022-10-20 11:30,49456
7728,20221020,2022-10-20 11:30,567017
7729,20221020,2022-10-20 11:30,523047
7730,20221020,2022-10-20 11:30,363794
7731,20221020,2022-10-20 11:30,372022
7732,20221020,2022-10-20 11:30,496923
7733,20221020,2022-10-20 11:30,489170
7734,20221020,2022-10-20 11:30,17343
7735,20221020,2022-10-20 11:30,316737
7736,20221020,2022-10-20 11:30,280246
7737,20221020,2022-10-20 11:30,319491
7738,20221020,2022-10-20 11:30,564447
7739,20221020,2022-10-20 11:30,494355
7740,20221020,2022-10-20 11:30,117724
7741,20221020,2022-10-20 11:30,415278
7742,20221020,2022-10-20 11:30,17342
7743,20221020,2022-10-20 11:30,404617
7744,20221020,2022-10-20 11:30,465744
7745,20221020,2022-10-20 11:30,338756
7746,20221020,2022-10-20 11:30,71455
7747,20221020,2022-10-20 11:30,460442
7748,20221020,2022-10-20 11:30,349831
7749,20221020,2022-10-20 11:30,515245
7750,20221020,2022-10-20 11:30,530920
7751,20221020,2022-10-20 11:30,265872
7752,20221020,2022-10-20 11:30,423256
7753,20221020,2022-10-20 11:30,431275
7754,20221020,2022-10-20 11:30,198872
7755,20221020,2022-10-20 11:30,10909
7756,20221020,2022-10-20 11:30,494356
7757,20221020,2022-10-20 11:30,468398
7758,20221020,2022-10-20 11:30,190109
7759,20221020,2022-10-20 11:30,452609
7760,20221020,2022-10-20 11:30,502177
7761,20221020,2022-10-20 11:30,132924
7762,20221020,2022-10-20 11:30,415281
7763,20221020,2022-10-20 11:30,341529
7764,20221020,2022-10-20 11:30,260165
7765,20221020,2022-10-20 11:30,132930
7766,20221020,2022-10-20 11:30,169224
7767,20221020,2022-10-20 11:30,407276
7768,20221020,2022-10-20 11:30,190117
7769,20221020,2022-10-20 11:30,297059
7770,20221020,2022-10-20 11:30,409958
7771,20221020,2022-10-20 11:30,237109
7772,20221020,2022-10-20 11:30,237112
7773,20221020,2022-10-20 11:30,417996
7774,20221020,2022-10-20 11:30,431270
7775,20221020,2022-10-20 11:30,388339
7776,20221020,2022-10-20 11:30,80992
7777,20221020,2022-10-20 11:30,132910
7778,20221020,2022-10-20 11:30,23806
7779,20221020,2022-10-20 11:30,231210
7780,20221020,2022-10-20 11:30,385507
7781,20221020,2022-10-20 11:30,187139
7782,20221020,2022-10-20 11:30,126803
7783,20221020,2022-10-20 11:30,52641
7784,20221020,2022-10-20 11:30,151110
7785,20221020,2022-10-20 11:30,254434
7786,20221020,2022-10-20 11:30,297062
7787,20221020,2022-10-20 11:30,436585
7788,20221020,2022-10-20 11:30,314008
7789,20221020,2022-10-20 11:30,428537
7790,20221020,2022-10-20 11:30,520362
7791,20221020,2022-10-20 11:30,404614
7792,20221020,2022-10-20 11:30,219748
7793,20221020,2022-10-20 11:30,139000
7794,20221020,2022-10-20 11:30,274401
7795,20221020,2022-10-20 11:30,525653
7796,20221020,2022-10-20 11:30,533550
7797,20221020,2022-10-20 11:30,71457
7798,20221020,2022-10-20 11:30,404618
7799,20221020,2022-10-20 11:30,314015
7800,20221020,2022-10-20 11:30,543868
7801,20221020,2022-10-20 11:30,520364
7802,20221020,2022-10-20 11:30,248748
7803,20221020,2022-10-20 11:30,108638
7804,20221020,2022-10-20 11:30,114740
7805,20221020,2022-10-20 11:30,412636
7806,20221020,2022-10-20 11:30,222577
7807,20221020,2022-10-20 11:30,344389
7808,20221020,2022-10-20 11:30,132927
7809,20221020,2022-10-20 11:30,248753
7810,20221020,2022-10-20 11:30,360975
7811,20221020,2022-10-20 11:30,554178
7812,20221020,2022-10-20 11:30,139001
7813,20221020,2022-10-20 11:30,216810
7814,20221020,2022-10-20 11:30,172276
7815,20221020,2022-10-20 11:30,319485
7816,20221020,2022-10-20 11:30,219745
7817,20221020,2022-10-20 11:30,431271
7818,20221020,2022-10-20 11:30,277292
7819,20221020,2022-10-20 11:30,151113
7820,20221020,2022-10-20 11:30,263088
7821,20221020,2022-10-20 11:30,439263
7822,20221020,2022-10-20 11:30,61961
7823,20221020,2022-10-20 11:30,225471
7824,20221020,2022-10-20 11:30,420587
7825,20221020,2022-10-20 11:30,349833
7826,20221020,2022-10-20 11:30,201896
7827,20221020,2022-10-20 11:30,316738
7828,20221020,2022-10-20 11:30,4387
7829,20221020,2022-10-20 11:30,358220
7830,20221020,2022-10-20 11:30,1246
7831,20221020,2022-10-20 11:30,175257
7832,20221020,2022-10-20 11:30,341503
7833,20221020,2022-10-20 11:30,184216
7834,20221020,2022-10-20 11:30,90277
7835,20221020,2022-10-20 11:30,178257
7836,20221020,2022-10-20 11:30,388348
7837,20221020,2022-10-20 11:30,254443
7838,20221020,2022-10-20 11:30,265873
7839,20221020,2022-10-20 11:30,441955
7840,20221020,2022-10-20 11:30,447335
7841,20221020,2022-10-20 11:30,283029
7842,20221020,2022-10-20 11:30,181312
7843,20221020,2022-10-20 11:30,360978
7844,20221020,2022-10-20 11:30,213775
7845,20221020,2022-10-20 11:30,388349
7846,20221020,2022-10-20 11:30,420592
7847,20221020,2022-10-20 11:30,285854
7848,20221020,2022-10-20 11:30,347050
7849,20221020,2022-10-20 11:30,274411
7850,20221020,2022-10-20 11:30,420591
7851,20221020,2022-10-20 11:30,431274
7852,20221020,2022-10-20 11:30,36521
7853,20221020,2022-10-20 11:30,494357
7854,20221020,2022-10-20 11:30,263087
7855,20221020,2022-10-20 11:30,160209
7856,20221020,2022-10-20 11:30,457822
7857,20221020,2022-10-20 11:30,93368
7858,20221020,2022-10-20 11:30,525636
7859,20221020,2022-10-20 11:30,382826
7860,20221020,2022-10-20 11:30,142057
7861,20221020,2022-10-20 11:30,322257
7862,20221020,2022-10-20 11:30,330474
7863,20221020,2022-10-20 11:30,90276
7864,20221020,2022-10-20 11:30,163228
7865,20221020,2022-10-20 11:30,237110
7866,20221020,2022-10-20 11:30,105630
7867,20221020,2022-10-20 11:30,49459
7868,20221020,2022-10-20 11:30,46256
7869,20221020,2022-10-20 11:30,4390
7870,20221020,2022-10-20 11:30,380111
7871,20221020,2022-10-20 11:30,17348
7872,20221020,2022-10-20 11:30,441956
7873,20221020,2022-10-20 11:30,204812
7874,20221020,2022-10-20 11:30,20537
7875,20221020,2022-10-20 11:30,285852
7876,20221020,2022-10-20 11:30,288664
7877,20221020,2022-10-20 11:30,126797
7878,20221020,2022-10-20 11:30,305498
7879,20221020,2022-10-20 11:30,111704
7880,20221020,2022-10-20 11:30,20547
7881,20221020,2022-10-20 11:30,385505
7882,20221020,2022-10-20 11:30,108640
7883,20221020,2022-10-20 11:30,7668
7884,20221020,2022-10-20 11:30,172273
7885,20221020,2022-10-20 11:30,457823
7886,20221020,2022-10-20 11:30,231214
7887,20221020,2022-10-20 11:30,74545
7888,20221020,2022-10-20 11:30,169207
7889,20221020,2022-10-20 11:30,157106
7890,20221020,2022-10-20 11:30,251568
7891,20221020,2022-10-20 11:30,105631
7892,20221020,2022-10-20 11:30,358231
7893,20221020,2022-10-20 11:30,228356
7894,20221020,2022-10-20 11:30,80984
7895,20221020,2022-10-20 11:30,260197
7896,20221020,2022-10-20 11:30,142027
7897,20221020,2022-10-20 11:30,237111
7898,20221020,2022-10-20 11:30,377510
7899,20221020,2022-10-20 11:30,476254
7900,20221020,2022-10-20 11:30,444655
7901,20221020,2022-10-20 11:30,58911
7902,20221020,2022-10-20 11:30,55766
7903,20221020,2022-10-20 11:30,198874
7904,20221020,2022-10-20 11:30,33353
7905,20221020,2022-10-20 11:30,366557
7906,20221020,2022-10-20 11:30,4378
7907,20221020,2022-10-20 11:30,333235
7908,20221020,2022-10-20 11:30,87141
7909,20221020,2022-10-20 11:30,257330
7910,20221020,2022-10-20 11:30,14079
7911,20221020,2022-10-20 11:30,145108
7912,20221020,2022-10-20 11:30,207790
7913,20221020,2022-10-20 11:30,4379
7914,20221020,2022-10-20 11:30,360979
7915,20221020,2022-10-20 11:30,58913
7916,20221020,2022-10-20 11:30,510052
7917,20221020,2022-10-20 11:30,49455
7918,20221020,2022-10-20 11:30,126782
7919,20221020,2022-10-20 11:30,412628
7920,20221020,2022-10-20 11:30,481425
7921,20221020,2022-10-20 11:30,126792
7922,20221020,2022-10-20 11:30,263085
7923,20221020,2022-10-20 11:30,299886
7924,20221020,2022-10-20 11:30,283028
7925,20221020,2022-10-20 11:30,512671
7926,20221020,2022-10-20 11:30,231216
7927,20221020,2022-10-20 11:30,74558
7928,20221020,2022-10-20 11:30,407297
7929,20221020,2022-10-20 11:30,441957
7930,20221020,2022-10-20 11:30,541371
7931,20221020,2022-10-20 11:30,71447
7932,20221020,2022-10-20 11:30,145110
7933,20221020,2022-10-20 11:30,108627
7934,20221020,2022-10-20 11:30,108629
7935,20221020,2022-10-20 11:30,496914
7936,20221020,2022-10-20 11:30,457824
7937,20221020,2022-10-20 11:30,401878
7938,20221020,2022-10-20 11:30,444653
7939,20221020,2022-10-20 11:30,404616
7940,20221020,2022-10-20 11:30,204813
7941,20221020,2022-10-20 11:30,528290
7942,20221020,2022-10-20 11:30,344390
7943,20221020,2022-10-20 11:30,7667
7944,20221020,2022-10-20 11:30,99578
7945,20221020,2022-10-20 11:30,314010
7946,20221020,2022-10-20 11:30,23798
7947,20221020,2022-10-20 11:30,237113
7948,20221020,2022-10-20 11:30,418001
7949,20221020,2022-10-20 11:30,68236
7950,20221020,2022-10-20 11:30,181313
7951,20221020,2022-10-20 11:30,195991
7952,20221020,2022-10-20 11:30,87142
7953,20221020,2022-10-20 11:30,254424
7954,20221020,2022-10-20 11:30,494353
7955,20221020,2022-10-20 11:30,314007
7956,20221020,2022-10-20 11:30,39707
7957,20221020,2022-10-20 11:30,528285
7958,20221020,2022-10-20 11:30,396462
7959,20221020,2022-10-20 11:30,184219
7960,20221020,2022-10-20 11:30,355366
7961,20221020,2022-10-20 11:30,352648
7962,20221020,2022-10-20 11:30,187137
7963,20221020,2022-10-20 11:30,108628
7964,20221020,2022-10-20 11:30,154184
7965,20221020,2022-10-20 11:30,14080
7966,20221020,2022-10-20 11:30,111700
7967,20221020,2022-10-20 11:30,299889
7968,20221020,2022-10-20 11:30,404620
7969,20221020,2022-10-20 11:30,441958
7970,20221020,2022-10-20 11:30,486614
7971,20221020,2022-10-20 11:30,297063
7972,20221020,2022-10-20 11:30,265875
7973,20221020,2022-10-20 11:30,415280
7974,20221020,2022-10-20 11:30,222586
7975,20221020,2022-10-20 11:30,117725
7976,20221020,2022-10-20 11:30,528289
7977,20221020,2022-10-20 11:30,157105
7978,20221020,2022-10-20 11:30,163230
7979,20221020,2022-10-20 11:30,517821
7980,20221020,2022-10-20 11:30,319492
7981,20221021,2022-10-21 11:25,118102
7982,20221021,2022-10-21 11:25,559676
7983,20221021,2022-10-21 11:25,254790
7984,20221021,2022-10-21 11:25,531217
7985,20221021,2022-10-21 11:25,163609
7986,20221021,2022-10-21 11:25,369567
7987,20221021,2022-10-21 11:25,466073
7988,20221021,2022-10-21 11:25,36908
7989,20221021,2022-10-21 11:25,103053
7990,20221021,2022-10-21 11:25,325339
7991,20221021,2022-10-21 11:25,512983
7992,20221021,2022-10-21 11:25,333571
7993,20221021,2022-10-21 11:25,426242
